League,Saison,Spieltag,hometeam_raw,awayteam_raw,final_score_raw,goal_raw,goal_time_raw,extratime_ra
Bundesliga,2014/2015,20,FC Schalke 04,Borussia Mönchengladbach,1:0,1:0,11,no
Bundesliga,2014/2015,20,1. FSV Mainz 05,Hertha BSC,0:2,0:2,57,no
Bundesliga,2014/2015,20,1. FSV Mainz 05,Hertha BSC,0:2,0:1,43,no
Bundesliga,2014/2015,20,SC Freiburg,Borussia Dortmund,0:1,0:3,72,no
Bundesliga,2014/2015,20,SC Freiburg,Borussia Dortmund,0:1,0:2,57,no
Bundesliga,2014/2015,20,SC Freiburg,Borussia Dortmund,0:1,0:1,9,no
Bundesliga,2014/2015,20,VfB Stuttgart,FC Bayern München,0:2,0:2,50,no
Bundesliga,2014/2015,20,VfB Stuttgart,FC Bayern München,0:2,0:1,41,no
Bundesliga,2014/2015,20,VfL Wolfsburg,1899 Hoffenheim,3:0,3:0,84,no
Bundesliga,2014/2015,20,VfL Wolfsburg,1899 Hoffenheim,3:0,2:0,28,no
Bundesliga,2014/2015,20,VfL Wolfsburg,1899 Hoffenheim,3:0,1:0,3,no
Bundesliga,2014/2015,20,Hamburger SV,Hannover 96,2:1,2:1,65,no
Bundesliga,2014/2015,20,Hamburger SV,Hannover 96,2:1,2:0,50,no
Bundesliga,2014/2015,20,Hamburger SV,Hannover 96,2:1,1:0,27,no
Bundesliga,2014/2015,20,SV Werder Bremen,Bayer Leverkusen,2:1,2:1,43,no
Bundesliga,2014/2015,20,SV Werder Bremen,Bayer Leverkusen,2:1,2:0,29,no
Bundesliga,2014/2015,20,SV Werder Bremen,Bayer Leverkusen,2:1,1:0,18,no
Bundesliga,2014/2015,20,FC Augsburg,Eintracht Frankfurt,2:2,2:2,70,no
Bundesliga,2014/2015,20,FC Augsburg,Eintracht Frankfurt,2:2,2:1,45,no
Bundesliga,2014/2015,20,FC Augsburg,Eintracht Frankfurt,2:2,2:0,37,no
Bundesliga,2014/2015,20,FC Augsburg,Eintracht Frankfurt,2:2,1:0,7,no
Bundesliga,2014/2015,21,Borussia Dortmund,1. FSV Mainz 05,4:2,4:2,79,no
Bundesliga,2014/2015,21,Borussia Dortmund,1. FSV Mainz 05,4:2,3:2,71,no
Bundesliga,2014/2015,21,Borussia Dortmund,1. FSV Mainz 05,4:2,2:2,57,no
Bundesliga,2014/2015,21,Borussia Dortmund,1. FSV Mainz 05,4:2,2:1,55,no
Bundesliga,2014/2015,21,Borussia Dortmund,1. FSV Mainz 05,4:2,1:1,50,no
Bundesliga,2014/2015,21,Borussia Dortmund,1. FSV Mainz 05,4:2,0:1,1,no
Bundesliga,2014/2015,21,1899 Hoffenheim,VfB Stuttgart,2:1,2:1,90,no
Bundesliga,2014/2015,21,1899 Hoffenheim,VfB Stuttgart,2:1,1:1,39,no
Bundesliga,2014/2015,21,1899 Hoffenheim,VfB Stuttgart,2:1,1:0,30,no
Bundesliga,2014/2015,21,Bayer Leverkusen,VfL Wolfsburg,4:5,4:5,90,no
Bundesliga,2014/2015,21,Bayer Leverkusen,VfL Wolfsburg,4:5,4:4,82,no
Bundesliga,2014/2015,21,Bayer Leverkusen,VfL Wolfsburg,4:5,3:4,72,no
Bundesliga,2014/2015,21,Bayer Leverkusen,VfL Wolfsburg,4:5,2:4,68,no
Bundesliga,2014/2015,21,Bayer Leverkusen,VfL Wolfsburg,4:5,2:3,64,no
Bundesliga,2014/2015,21,Bayer Leverkusen,VfL Wolfsburg,4:5,1:3,62,no
Bundesliga,2014/2015,21,Bayer Leverkusen,VfL Wolfsburg,4:5,0:3,58,no
Bundesliga,2014/2015,21,Bayer Leverkusen,VfL Wolfsburg,4:5,0:2,29,no
Bundesliga,2014/2015,21,Bayer Leverkusen,VfL Wolfsburg,4:5,0:1,17,no
Bundesliga,2014/2015,21,Borussia Mönchengladbach,1. FC Köln,1:0,1:0,90,no
Bundesliga,2014/2015,21,FC Bayern München,Hamburger SV,8:0,8:0,88,no
Bundesliga,2014/2015,21,FC Bayern München,Hamburger SV,8:0,7:0,69,no
Bundesliga,2014/2015,21,FC Bayern München,Hamburger SV,8:0,6:0,56,no
Bundesliga,2014/2015,21,FC Bayern München,Hamburger SV,8:0,5:0,55,no
Bundesliga,2014/2015,21,FC Bayern München,Hamburger SV,8:0,4:0,47,no
Bundesliga,2014/2015,21,FC Bayern München,Hamburger SV,8:0,3:0,36,no
Bundesliga,2014/2015,21,FC Bayern München,Hamburger SV,8:0,2:0,23,no
Bundesliga,2014/2015,21,FC Bayern München,Hamburger SV,8:0,1:0,21,no
Bundesliga,2014/2015,21,SV Werder Bremen,FC Augsburg,3:2,3:2,79,no
Bundesliga,2014/2015,21,SV Werder Bremen,FC Augsburg,3:2,3:1,45,no
Bundesliga,2014/2015,21,SV Werder Bremen,FC Augsburg,3:2,2:1,23,no
Bundesliga,2014/2015,21,SV Werder Bremen,FC Augsburg,3:2,1:1,22,no
Bundesliga,2014/2015,21,SV Werder Bremen,FC Augsburg,3:2,1:0,16,no
Bundesliga,2014/2015,21,Eintracht Frankfurt,FC Schalke 04,1:0,1:0,65,no
Bundesliga,2014/2015,21,Hertha BSC,SC Freiburg,0:2,0:2,52,no
Bundesliga,2014/2015,21,Hertha BSC,SC Freiburg,0:2,0:1,15,no
Bundesliga,2014/2015,21,Hannover 96,SC Paderborn 07,1:2,1:2,79,no
Bundesliga,2014/2015,21,Hannover 96,SC Paderborn 07,1:2,1:1,72,no
Bundesliga,2014/2015,21,Hannover 96,SC Paderborn 07,1:2,1:0,66,no
Bundesliga,2014/2015,22,VfB Stuttgart,Borussia Dortmund,2:3,2:3,90,no
Bundesliga,2014/2015,22,VfB Stuttgart,Borussia Dortmund,2:3,1:3,89,no
Bundesliga,2014/2015,22,VfB Stuttgart,Borussia Dortmund,2:3,1:2,39,no
Bundesliga,2014/2015,22,VfB Stuttgart,Borussia Dortmund,2:3,1:1,32,no
Bundesliga,2014/2015,22,VfB Stuttgart,Borussia Dortmund,2:3,0:1,25,no
Bundesliga,2014/2015,22,1. FSV Mainz 05,Eintracht Frankfurt,3:1,3:1,84,no
Bundesliga,2014/2015,22,1. FSV Mainz 05,Eintracht Frankfurt,3:1,2:1,50,no
Bundesliga,2014/2015,22,1. FSV Mainz 05,Eintracht Frankfurt,3:1,1:1,48,no
Bundesliga,2014/2015,22,1. FSV Mainz 05,Eintracht Frankfurt,3:1,0:1,38,no
Bundesliga,2014/2015,22,FC Augsburg,Bayer Leverkusen,2:2,2:2,90,no
Bundesliga,2014/2015,22,FC Augsburg,Bayer Leverkusen,2:2,1:2,85,no
Bundesliga,2014/2015,22,FC Augsburg,Bayer Leverkusen,2:2,1:1,60,no
Bundesliga,2014/2015,22,FC Augsburg,Bayer Leverkusen,2:2,0:1,8,no
Bundesliga,2014/2015,22,FC Schalke 04,SV Werder Bremen,1:1,1:1,90,no
Bundesliga,2014/2015,22,FC Schalke 04,SV Werder Bremen,1:1,1:0,62,no
Bundesliga,2014/2015,22,SC Freiburg,1899 Hoffenheim,1:1,1:1,90,no
Bundesliga,2014/2015,22,SC Freiburg,1899 Hoffenheim,1:1,1:0,38,no
Bundesliga,2014/2015,22,SC Paderborn 07,FC Bayern München,0:6,0:6,86,no
Bundesliga,2014/2015,22,SC Paderborn 07,FC Bayern München,0:6,0:5,77,no
Bundesliga,2014/2015,22,SC Paderborn 07,FC Bayern München,0:6,0:4,73,no
Bundesliga,2014/2015,22,SC Paderborn 07,FC Bayern München,0:6,0:3,64,no
Bundesliga,2014/2015,22,SC Paderborn 07,FC Bayern München,0:6,0:2,63,no
Bundesliga,2014/2015,22,SC Paderborn 07,FC Bayern München,0:6,0:1,37,no
Bundesliga,2014/2015,22,1. FC Köln,Hannover 96,1:1,1:1,90,no
Bundesliga,2014/2015,22,1. FC Köln,Hannover 96,1:1,0:1,17,no
Bundesliga,2014/2015,22,Hamburger SV,Borussia Mönchengladbach,1:1,1:1,90,no
Bundesliga,2014/2015,22,Hamburger SV,Borussia Mönchengladbach,1:1,1:0,73,no
Bundesliga,2014/2015,22,VfL Wolfsburg,Hertha BSC,2:1,2:1,74,no
Bundesliga,2014/2015,22,VfL Wolfsburg,Hertha BSC,2:1,1:1,30,no
Bundesliga,2014/2015,22,VfL Wolfsburg,Hertha BSC,2:1,1:0,10,no
Bundesliga,2014/2015,23,FC Bayern München,1. FC Köln,4:1,4:1,75,no
Bundesliga,2014/2015,23,FC Bayern München,1. FC Köln,4:1,3:1,67,no
Bundesliga,2014/2015,23,FC Bayern München,1. FC Köln,4:1,2:1,45,no
Bundesliga,2014/2015,23,FC Bayern München,1. FC Köln,4:1,2:0,10,no
Bundesliga,2014/2015,23,FC Bayern München,1. FC Köln,4:1,1:0,3,no
Bundesliga,2014/2015,23,1899 Hoffenheim,1. FSV Mainz 05,2:0,2:0,76,no
Bundesliga,2014/2015,23,1899 Hoffenheim,1. FSV Mainz 05,2:0,1:0,55,no
Bundesliga,2014/2015,23,Bayer Leverkusen,SC Freiburg,1:0,1:0,33,no
Bundesliga,2014/2015,23,Borussia Dortmund,FC Schalke 04,3:0,3:0,86,no
Bundesliga,2014/2015,23,Borussia Dortmund,FC Schalke 04,3:0,2:0,80,no
Bundesliga,2014/2015,23,Borussia Dortmund,FC Schalke 04,3:0,1:0,78,no
Bundesliga,2014/2015,23,Hannover 96,VfB Stuttgart,1:1,1:1,90,no
Bundesliga,2014/2015,23,Hannover 96,VfB Stuttgart,1:1,0:1,90,no
Bundesliga,2014/2015,23,Hertha BSC,FC Augsburg,1:0,1:0,88,no
Bundesliga,2014/2015,23,Eintracht Frankfurt,Hamburger SV,2:1,2:1,64,no
Bundesliga,2014/2015,23,Eintracht Frankfurt,Hamburger SV,2:1,1:1,54,no
Bundesliga,2014/2015,23,Eintracht Frankfurt,Hamburger SV,2:1,1:0,45,no
Bundesliga,2014/2015,23,Borussia Mönchengladbach,SC Paderborn 07,2:0,2:0,81,no
Bundesliga,2014/2015,23,Borussia Mönchengladbach,SC Paderborn 07,2:0,1:0,18,no
Bundesliga,2014/2015,23,SV Werder Bremen,VfL Wolfsburg,3:5,3:5,53,no
Bundesliga,2014/2015,23,SV Werder Bremen,VfL Wolfsburg,3:5,3:4,51,no
Bundesliga,2014/2015,23,SV Werder Bremen,VfL Wolfsburg,3:5,3:3,48,no
Bundesliga,2014/2015,23,SV Werder Bremen,VfL Wolfsburg,3:5,3:2,29,no
Bundesliga,2014/2015,23,SV Werder Bremen,VfL Wolfsburg,3:5,2:2,18,no
Bundesliga,2014/2015,23,SV Werder Bremen,VfL Wolfsburg,3:5,2:1,16,no
Bundesliga,2014/2015,23,SV Werder Bremen,VfL Wolfsburg,3:5,1:1,10,no
Bundesliga,2014/2015,23,SV Werder Bremen,VfL Wolfsburg,3:5,1:0,9,no
Bundesliga,2014/2015,24,FC Augsburg,VfL Wolfsburg,1:0,1:0,63,no
Bundesliga,2014/2015,24,FC Schalke 04,1899 Hoffenheim,3:1,3:1,73,no
Bundesliga,2014/2015,24,FC Schalke 04,1899 Hoffenheim,3:1,3:0,54,no
Bundesliga,2014/2015,24,FC Schalke 04,1899 Hoffenheim,3:1,2:0,41,no
Bundesliga,2014/2015,24,FC Schalke 04,1899 Hoffenheim,3:1,1:0,12,no
Bundesliga,2014/2015,24,Hannover 96,FC Bayern München,1:3,1:3,73,no
Bundesliga,2014/2015,24,Hannover 96,FC Bayern München,1:3,1:2,61,no
Bundesliga,2014/2015,24,Hannover 96,FC Bayern München,1:3,1:1,38,no
Bundesliga,2014/2015,24,Hannover 96,FC Bayern München,1:3,1:0,25,no
Bundesliga,2014/2015,24,SC Freiburg,SV Werder Bremen,0:1,0:1,36,no
Bundesliga,2014/2015,24,1. FSV Mainz 05,Borussia Mönchengladbach,2:2,2:2,77,no
Bundesliga,2014/2015,24,1. FSV Mainz 05,Borussia Mönchengladbach,2:2,1:2,73,no
Bundesliga,2014/2015,24,1. FSV Mainz 05,Borussia Mönchengladbach,2:2,0:2,67,no
Bundesliga,2014/2015,24,1. FSV Mainz 05,Borussia Mönchengladbach,2:2,0:1,27,no
Bundesliga,2014/2015,24,1. FC Köln,Eintracht Frankfurt,4:2,4:2,90,no
Bundesliga,2014/2015,24,1. FC Köln,Eintracht Frankfurt,4:2,4:1,81,no
Bundesliga,2014/2015,24,1. FC Köln,Eintracht Frankfurt,4:2,3:1,79,no
Bundesliga,2014/2015,24,1. FC Köln,Eintracht Frankfurt,4:2,2:1,72,no
Bundesliga,2014/2015,24,1. FC Köln,Eintracht Frankfurt,4:2,1:1,58,no
Bundesliga,2014/2015,24,1. FC Köln,Eintracht Frankfurt,4:2,1:0,28,no
Bundesliga,2014/2015,24,SC Paderborn 07,Bayer Leverkusen,0:3,0:3,90,no
Bundesliga,2014/2015,24,SC Paderborn 07,Bayer Leverkusen,0:3,0:2,84,no
Bundesliga,2014/2015,24,SC Paderborn 07,Bayer Leverkusen,0:3,0:1,73,no
Bundesliga,2014/2015,25,Bayer Leverkusen,VfB Stuttgart,4:0,4:0,59,no
Bundesliga,2014/2015,25,Bayer Leverkusen,VfB Stuttgart,4:0,3:0,50,no
Bundesliga,2014/2015,25,Bayer Leverkusen,VfB Stuttgart,4:0,2:0,36,no
Bundesliga,2014/2015,25,Bayer Leverkusen,VfB Stuttgart,4:0,1:0,32,no
Bundesliga,2014/2015,25,1899 Hoffenheim,Hamburger SV,3:0,3:0,88,no
Bundesliga,2014/2015,25,1899 Hoffenheim,Hamburger SV,3:0,2:0,82,no
Bundesliga,2014/2015,25,1899 Hoffenheim,Hamburger SV,3:0,1:0,22,no
Bundesliga,2014/2015,25,Eintracht Frankfurt,SC Paderborn 07,4:0,4:0,82,no
Bundesliga,2014/2015,25,Eintracht Frankfurt,SC Paderborn 07,4:0,3:0,55,no
Bundesliga,2014/2015,25,Eintracht Frankfurt,SC Paderborn 07,4:0,2:0,42,no
Bundesliga,2014/2015,25,Eintracht Frankfurt,SC Paderborn 07,4:0,1:0,27,no
Bundesliga,2014/2015,25,FC Augsburg,1. FSV Mainz 05,0:2,0:2,90,no
Bundesliga,2014/2015,25,FC Augsburg,1. FSV Mainz 05,0:2,0:1,32,no
Bundesliga,2014/2015,25,Hertha BSC,FC Schalke 04,2:2,2:2,90,no
Bundesliga,2014/2015,25,Hertha BSC,FC Schalke 04,2:2,2:1,81,no
Bundesliga,2014/2015,25,Hertha BSC,FC Schalke 04,2:2,1:1,40,no
Bundesliga,2014/2015,25,Hertha BSC,FC Schalke 04,2:2,1:0,21,no
Bundesliga,2014/2015,25,SV Werder Bremen,FC Bayern München,0:4,0:4,90,no
Bundesliga,2014/2015,25,SV Werder Bremen,FC Bayern München,0:4,0:3,76,no
Bundesliga,2014/2015,25,SV Werder Bremen,FC Bayern München,0:4,0:2,45,no
Bundesliga,2014/2015,25,SV Werder Bremen,FC Bayern München,0:4,0:1,24,no
Bundesliga,2014/2015,25,VfL Wolfsburg,SC Freiburg,3:0,3:0,85,no
Bundesliga,2014/2015,25,VfL Wolfsburg,SC Freiburg,3:0,2:0,78,no
Bundesliga,2014/2015,25,VfL Wolfsburg,SC Freiburg,3:0,1:0,19,no
Bundesliga,2014/2015,25,Borussia Mönchengladbach,Hannover 96,2:0,2:0,75,no
Bundesliga,2014/2015,25,Borussia Mönchengladbach,Hannover 96,2:0,1:0,43,no
Bundesliga,2014/2015,26,Hamburger SV,Hertha BSC,0:1,0:1,84,no
Bundesliga,2014/2015,26,1. FC Köln,SV Werder Bremen,1:1,1:1,88,no
Bundesliga,2014/2015,26,1. FC Köln,SV Werder Bremen,1:1,0:1,27,no
Bundesliga,2014/2015,26,Hannover 96,Borussia Dortmund,2:3,2:3,82,no
Bundesliga,2014/2015,26,Hannover 96,Borussia Dortmund,2:3,1:3,61,no
Bundesliga,2014/2015,26,Hannover 96,Borussia Dortmund,2:3,1:2,57,no
Bundesliga,2014/2015,26,Hannover 96,Borussia Dortmund,2:3,1:1,55,no
Bundesliga,2014/2015,26,Hannover 96,Borussia Dortmund,2:3,0:1,32,no
Bundesliga,2014/2015,26,SC Freiburg,FC Augsburg,2:0,2:0,84,no
Bundesliga,2014/2015,26,SC Freiburg,FC Augsburg,2:0,1:0,71,no
Bundesliga,2014/2015,26,VfB Stuttgart,Eintracht Frankfurt,3:1,3:1,80,no
Bundesliga,2014/2015,26,VfB Stuttgart,Eintracht Frankfurt,3:1,2:1,66,no
Bundesliga,2014/2015,26,VfB Stuttgart,Eintracht Frankfurt,3:1,1:1,64,no
Bundesliga,2014/2015,26,VfB Stuttgart,Eintracht Frankfurt,3:1,0:1,51,no
Bundesliga,2014/2015,26,FC Schalke 04,Bayer Leverkusen,0:1,0:1,36,no
Bundesliga,2014/2015,26,1. FSV Mainz 05,VfL Wolfsburg,1:0,1:1,61,no
Bundesliga,2014/2015,26,1. FSV Mainz 05,VfL Wolfsburg,1:0,1:0,8,no
Bundesliga,2014/2015,26,FC Bayern München,Borussia Mönchengladbach,0:2,0:2,77,no
Bundesliga,2014/2015,26,FC Bayern München,Borussia Mönchengladbach,0:2,0:1,30,no
Bundesliga,2014/2015,27,1899 Hoffenheim,Borussia Mönchengladbach,1:4,1:4,51,no
Bundesliga,2014/2015,27,1899 Hoffenheim,Borussia Mönchengladbach,1:4,1:3,36,no
Bundesliga,2014/2015,27,1899 Hoffenheim,Borussia Mönchengladbach,1:4,1:2,31,no
Bundesliga,2014/2015,27,1899 Hoffenheim,Borussia Mönchengladbach,1:4,1:1,26,no
Bundesliga,2014/2015,27,1899 Hoffenheim,Borussia Mönchengladbach,1:4,1:0,17,no
Bundesliga,2014/2015,27,Bayer Leverkusen,Hamburger SV,1:0,4:0,63,no
Bundesliga,2014/2015,27,Bayer Leverkusen,Hamburger SV,1:0,3:0,56,no
Bundesliga,2014/2015,27,Bayer Leverkusen,Hamburger SV,1:0,2:0,44,no
Bundesliga,2014/2015,27,Bayer Leverkusen,Hamburger SV,1:0,1:0,7,no
Bundesliga,2014/2015,27,Eintracht Frankfurt,Hannover 96,2:2,2:2,82,no
Bundesliga,2014/2015,27,Eintracht Frankfurt,Hannover 96,2:2,2:1,69,no
Bundesliga,2014/2015,27,Eintracht Frankfurt,Hannover 96,2:2,2:0,54,no
Bundesliga,2014/2015,27,Eintracht Frankfurt,Hannover 96,2:2,1:0,27,no
Bundesliga,2014/2015,27,SC Freiburg,1. FC Köln,1:0,1:0,37,no
Bundesliga,2014/2015,27,VfL Wolfsburg,VfB Stuttgart,3:1,3:1,76,no
Bundesliga,2014/2015,27,VfL Wolfsburg,VfB Stuttgart,3:1,2:1,65,no
Bundesliga,2014/2015,27,VfL Wolfsburg,VfB Stuttgart,3:1,1:1,44,no
Bundesliga,2014/2015,27,VfL Wolfsburg,VfB Stuttgart,3:1,1:0,41,no
Bundesliga,2014/2015,27,Borussia Dortmund,FC Bayern München,0:1,0:1,36,no
Bundesliga,2014/2015,27,Hertha BSC,SC Paderborn 07,2:0,2:0,88,no
Bundesliga,2014/2015,27,Hertha BSC,SC Paderborn 07,2:0,1:0,68,no
Bundesliga,2014/2015,28,Hannover 96,Hertha BSC,1:1,1:1,83,no
Bundesliga,2014/2015,28,Hannover 96,Hertha BSC,1:1,1:0,75,no
Bundesliga,2014/2015,28,1. FSV Mainz 05,Bayer Leverkusen,2:3,2:3,90,no
Bundesliga,2014/2015,28,1. FSV Mainz 05,Bayer Leverkusen,2:3,1:3,78,no
Bundesliga,2014/2015,28,1. FSV Mainz 05,Bayer Leverkusen,2:3,0:3,73,no
Bundesliga,2014/2015,28,1. FSV Mainz 05,Bayer Leverkusen,2:3,0:2,60,no
Bundesliga,2014/2015,28,1. FSV Mainz 05,Bayer Leverkusen,2:3,0:1,16,no
Bundesliga,2014/2015,28,Borussia Mönchengladbach,Borussia Dortmund,3:1,3:1,77,no
Bundesliga,2014/2015,28,Borussia Mönchengladbach,Borussia Dortmund,3:1,3:0,67,no
Bundesliga,2014/2015,28,Borussia Mönchengladbach,Borussia Dortmund,3:1,2:0,32,no
Bundesliga,2014/2015,28,Borussia Mönchengladbach,Borussia Dortmund,3:1,1:0,1,no
Bundesliga,2014/2015,28,FC Bayern München,Eintracht Frankfurt,3:0,3:0,82,no
Bundesliga,2014/2015,28,FC Bayern München,Eintracht Frankfurt,3:0,2:0,66,no
Bundesliga,2014/2015,28,FC Bayern München,Eintracht Frankfurt,3:0,1:0,15,no
Bundesliga,2014/2015,28,SC Paderborn 07,FC Augsburg,2:1,2:1,61,no
Bundesliga,2014/2015,28,SC Paderborn 07,FC Augsburg,2:1,1:1,52,no
Bundesliga,2014/2015,28,SC Paderborn 07,FC Augsburg,2:1,1:0,48,no
Bundesliga,2014/2015,28,Hamburger SV,VfL Wolfsburg,0:2,0:2,88,no
Bundesliga,2014/2015,28,Hamburger SV,VfL Wolfsburg,0:2,0:1,73,no
Bundesliga,2014/2015,28,1. FC Köln,1899 Hoffenheim,3:2,3:2,88,no
Bundesliga,2014/2015,28,1. FC Köln,1899 Hoffenheim,3:2,3:1,78,no
Bundesliga,2014/2015,28,1. FC Köln,1899 Hoffenheim,3:2,2:1,70,no
Bundesliga,2014/2015,28,1. FC Köln,1899 Hoffenheim,3:2,2:0,69,no
Bundesliga,2014/2015,28,1. FC Köln,1899 Hoffenheim,3:2,1:0,54,no
Bundesliga,2014/2015,28,VfB Stuttgart,SV Werder Bremen,3:2,3:2,90,no
Bundesliga,2014/2015,28,VfB Stuttgart,SV Werder Bremen,3:2,2:2,87,no
Bundesliga,2014/2015,28,VfB Stuttgart,SV Werder Bremen,3:2,2:1,85,no
Bundesliga,2014/2015,28,VfB Stuttgart,SV Werder Bremen,3:2,1:1,70,no
Bundesliga,2014/2015,28,VfB Stuttgart,SV Werder Bremen,3:2,1:0,50,no
Bundesliga,2014/2015,29,1899 Hoffenheim,FC Bayern München,0:2,0:2,90,no
Bundesliga,2014/2015,29,1899 Hoffenheim,FC Bayern München,0:2,0:1,38,no
Bundesliga,2014/2015,29,Bayer Leverkusen,Hannover 96,4:0,4:0,71,no
Bundesliga,2014/2015,29,Bayer Leverkusen,Hannover 96,4:0,3:0,49,no
Bundesliga,2014/2015,29,Bayer Leverkusen,Hannover 96,4:0,2:0,40,no
Bundesliga,2014/2015,29,Bayer Leverkusen,Hannover 96,4:0,1:0,20,no
Bundesliga,2014/2015,29,Borussia Dortmund,SC Paderborn 07,3:0,3:0,80,no
Bundesliga,2014/2015,29,Borussia Dortmund,SC Paderborn 07,3:0,2:0,55,no
Bundesliga,2014/2015,29,Borussia Dortmund,SC Paderborn 07,3:0,1:0,48,no
Bundesliga,2014/2015,29,SC Freiburg,1. FSV Mainz 05,2:3,2:3,90,no
Bundesliga,2014/2015,29,SC Freiburg,1. FSV Mainz 05,2:3,1:3,83,no
Bundesliga,2014/2015,29,SC Freiburg,1. FSV Mainz 05,2:3,1:2,81,no
Bundesliga,2014/2015,29,SC Freiburg,1. FSV Mainz 05,2:3,0:2,45,no
Bundesliga,2014/2015,29,SC Freiburg,1. FSV Mainz 05,2:3,0:1,39,no
Bundesliga,2014/2015,29,FC Augsburg,VfB Stuttgart,2:1,2:1,73,no
Bundesliga,2014/2015,29,FC Augsburg,VfB Stuttgart,2:1,1:1,22,no
Bundesliga,2014/2015,29,FC Augsburg,VfB Stuttgart,2:1,1:0,7,no
Bundesliga,2014/2015,29,SV Werder Bremen,Hamburger SV,1:0,1:0,84,no
Bundesliga,2014/2015,29,VfL Wolfsburg,FC Schalke 04,1:1,1:1,78,no
Bundesliga,2014/2015,29,VfL Wolfsburg,FC Schalke 04,1:1,0:1,53,no
Bundesliga,2014/2015,3,Bayer Leverkusen,SV Werder Bremen,3:3,3:3,85,no
Bundesliga,2014/2015,3,Bayer Leverkusen,SV Werder Bremen,3:3,3:2,72,no
Bundesliga,2014/2015,3,Bayer Leverkusen,SV Werder Bremen,3:3,2:2,63,no
Bundesliga,2014/2015,3,Bayer Leverkusen,SV Werder Bremen,3:3,1:2,60,no
Bundesliga,2014/2015,3,Bayer Leverkusen,SV Werder Bremen,3:3,1:1,45,no
Bundesliga,2014/2015,3,Bayer Leverkusen,SV Werder Bremen,3:3,1:0,17,no
Bundesliga,2014/2015,3,1899 Hoffenheim,VfL Wolfsburg,1:1,1:1,90,no
Bundesliga,2014/2015,3,1899 Hoffenheim,VfL Wolfsburg,1:1,1:0,55,no
Bundesliga,2014/2015,3,Borussia Dortmund,SC Freiburg,3:1,3:1,90,no
Bundesliga,2014/2015,3,Borussia Dortmund,SC Freiburg,3:1,3:0,78,no
Bundesliga,2014/2015,3,Borussia Dortmund,SC Freiburg,3:1,2:0,41,no
Bundesliga,2014/2015,3,Borussia Dortmund,SC Freiburg,3:1,1:0,34,no
Bundesliga,2014/2015,3,FC Bayern München,VfB Stuttgart,2:0,2:0,85,no
Bundesliga,2014/2015,3,FC Bayern München,VfB Stuttgart,2:0,1:0,27,no
Bundesliga,2014/2015,3,Hertha BSC,1. FSV Mainz 05,1:3,1:3,90,no
Bundesliga,2014/2015,3,Hertha BSC,1. FSV Mainz 05,1:3,1:2,86,no
Bundesliga,2014/2015,3,Hertha BSC,1. FSV Mainz 05,1:3,0:2,70,no
Bundesliga,2014/2015,3,Hertha BSC,1. FSV Mainz 05,1:3,0:1,37,no
Bundesliga,2014/2015,3,Borussia Mönchengladbach,FC Schalke 04,4:1,4:1,79,no
Bundesliga,2014/2015,3,Borussia Mönchengladbach,FC Schalke 04,4:1,3:1,56,no
Bundesliga,2014/2015,3,Borussia Mönchengladbach,FC Schalke 04,4:1,2:1,52,no
Bundesliga,2014/2015,3,Borussia Mönchengladbach,FC Schalke 04,4:1,2:0,50,no
Bundesliga,2014/2015,3,Borussia Mönchengladbach,FC Schalke 04,4:1,1:0,18,no
Bundesliga,2014/2015,3,Eintracht Frankfurt,FC Augsburg,0:1,0:1,49,no
Bundesliga,2014/2015,3,Hannover 96,Hamburger SV,2:0,2:0,24,no
Bundesliga,2014/2015,3,Hannover 96,Hamburger SV,2:0,1:0,13,no
Bundesliga,2014/2015,30,1. FSV Mainz 05,FC Schalke 04,2:0,2:0,31,no
Bundesliga,2014/2015,30,1. FSV Mainz 05,FC Schalke 04,2:0,1:0,28,no
Bundesliga,2014/2015,30,1. FC Köln,Bayer Leverkusen,1:1,1:1,84,no
Bundesliga,2014/2015,30,1. FC Köln,Bayer Leverkusen,1:1,0:1,60,no
Bundesliga,2014/2015,30,Borussia Dortmund,Eintracht Frankfurt,2:0,2:0,32,no
Bundesliga,2014/2015,30,Borussia Dortmund,Eintracht Frankfurt,2:0,1:0,24,no
Bundesliga,2014/2015,30,Hamburger SV,FC Augsburg,3:2,3:2,71,no
Bundesliga,2014/2015,30,Hamburger SV,FC Augsburg,3:2,2:2,69,no
Bundesliga,2014/2015,30,Hamburger SV,FC Augsburg,3:2,2:1,25,no
Bundesliga,2014/2015,30,Hamburger SV,FC Augsburg,3:2,2:0,19,no
Bundesliga,2014/2015,30,Hamburger SV,FC Augsburg,3:2,1:0,11,no
Bundesliga,2014/2015,30,Hannover 96,1899 Hoffenheim,1:2,1:2,83,no
Bundesliga,2014/2015,30,Hannover 96,1899 Hoffenheim,1:2,1:1,24,no
Bundesliga,2014/2015,30,Hannover 96,1899 Hoffenheim,1:2,0:1,2,no
Bundesliga,2014/2015,30,VfB Stuttgart,SC Freiburg,2:2,2:2,86,no
Bundesliga,2014/2015,30,VfB Stuttgart,SC Freiburg,2:2,2:1,66,no
Bundesliga,2014/2015,30,VfB Stuttgart,SC Freiburg,2:2,2:0,59,no
Bundesliga,2014/2015,30,VfB Stuttgart,SC Freiburg,2:2,1:0,27,no
Bundesliga,2014/2015,30,FC Bayern München,Hertha BSC,1:0,1:0,80,no
