League,Saison,Spieltag,hometeam_raw,awayteam_raw,final_score_raw,goal_raw,goal_time_raw,extratime_raw
Ligue Une,2021/2022,35.0,Stade Brest,Clermont Foot,2:0,1:0,60',0.0
Ligue Une,2021/2022,35.0,Girondins Bordeaux,OGC Nizza,0:1,0:1,74',0.0
Ligue Une,2021/2022,35.0,Olympique Marseille,Olympique Lyon,0:3,0:3,88',0.0
Ligue Une,2021/2022,35.0,Olympique Marseille,Olympique Lyon,0:3,0:2,76',0.0
Ligue Une,2021/2022,35.0,Olympique Marseille,Olympique Lyon,0:3,0:1,55',0.0
Ligue Une,2021/2022,36.0,OSC Lille,AS Monaco,1:2,1:2,75',0.0
Ligue Une,2021/2022,36.0,OSC Lille,AS Monaco,1:2,1:1,69',0.0
Ligue Une,2021/2022,36.0,OSC Lille,AS Monaco,1:2,0:1,42',0.0
Ligue Une,2021/2022,36.0,OGC Nizza,AS St. Etienne,4:2,4:2,80',0.0
Ligue Une,2021/2022,36.0,OGC Nizza,AS St. Etienne,4:2,3:2,62',0.0
Ligue Une,2021/2022,36.0,OGC Nizza,AS St. Etienne,4:2,2:2,60',0.0
Ligue Une,2021/2022,36.0,OGC Nizza,AS St. Etienne,4:2,1:2,52',0.0
Ligue Une,2021/2022,36.0,OGC Nizza,AS St. Etienne,4:2,0:2,48,1.0
Ligue Une,2021/2022,36.0,OGC Nizza,AS St. Etienne,4:2,0:1,11',0.0
Ligue Une,2021/2022,36.0,FC Nantes,Stade Rennes,2:1,2:1,71',0.0
Ligue Une,2021/2022,36.0,FC Nantes,Stade Rennes,2:1,1:1,45',0.0
Ligue Une,2021/2022,36.0,FC Nantes,Stade Rennes,2:1,0:1,32',0.0
Ligue Une,2021/2022,36.0,Stade Brest,Racing Straßburg,0:1,0:1,72',0.0
Ligue Une,2021/2022,36.0,FC Metz,Olympique Lyon,3:2,3:2,90',0.0
Ligue Une,2021/2022,36.0,FC Metz,Olympique Lyon,3:2,2:2,84',0.0
Ligue Une,2021/2022,36.0,FC Metz,Olympique Lyon,3:2,2:1,68',0.0
Ligue Une,2021/2022,36.0,FC Metz,Olympique Lyon,3:2,2:0,43',0.0
Ligue Une,2021/2022,36.0,FC Metz,Olympique Lyon,3:2,1:0,40',0.0
Ligue Une,2021/2022,36.0,Clermont Foot,HSC Montpellier,2:1,2:1,69',0.0
Ligue Une,2021/2022,36.0,Clermont Foot,HSC Montpellier,2:1,1:1,32',0.0
Ligue Une,2021/2022,36.0,Clermont Foot,HSC Montpellier,2:1,1:0,4',0.0
Ligue Une,2021/2022,36.0,SCO Angers,Girondins Bordeaux,4:1,4:1,90',0.0
Ligue Une,2021/2022,36.0,SCO Angers,Girondins Bordeaux,4:1,3:1,62',0.0
Ligue Une,2021/2022,36.0,SCO Angers,Girondins Bordeaux,4:1,2:1,60',0.0
Ligue Une,2021/2022,36.0,SCO Angers,Girondins Bordeaux,4:1,2:0,36',0.0
Ligue Une,2021/2022,36.0,SCO Angers,Girondins Bordeaux,4:1,1:0,5',0.0
Ligue Une,2021/2022,36.0,Stade de Reims,RC Lens,1:2,1:2,91,1.0
Ligue Une,2021/2022,36.0,Stade de Reims,RC Lens,1:2,1:1,55',0.0
Ligue Une,2021/2022,36.0,Stade de Reims,RC Lens,1:2,1:0,28',0.0
Ligue Une,2021/2022,36.0,FC Lorient,Olympique Marseille,0:3,0:3,67',0.0
Ligue Une,2021/2022,36.0,FC Lorient,Olympique Marseille,0:3,0:2,48',0.0
Ligue Une,2021/2022,36.0,FC Lorient,Olympique Marseille,0:3,0:1,39',0.0
Ligue Une,2021/2022,36.0,Paris St. Germain,ES Troyes AC,1:0,2:2,49',0.0
Ligue Une,2021/2022,36.0,Paris St. Germain,ES Troyes AC,1:0,2:1,30',0.0
Ligue Une,2021/2022,36.0,Paris St. Germain,ES Troyes AC,1:0,2:0,25',0.0
Ligue Une,2021/2022,36.0,Paris St. Germain,ES Troyes AC,1:0,1:0,6',0.0
Ligue Une,2021/2022,37.0,AS Monaco,Stade Brest,4:2,4:2,70',0.0
Ligue Une,2021/2022,37.0,AS Monaco,Stade Brest,4:2,3:2,54',0.0
Ligue Une,2021/2022,37.0,AS Monaco,Stade Brest,4:2,2:2,51',0.0
Ligue Une,2021/2022,37.0,AS Monaco,Stade Brest,4:2,1:2,44',0.0
Ligue Une,2021/2022,37.0,AS Monaco,Stade Brest,4:2,0:2,23',0.0
Ligue Une,2021/2022,37.0,AS Monaco,Stade Brest,4:2,0:1,10',0.0
Ligue Une,2021/2022,37.0,AS St. Etienne,Stade de Reims,1:2,1:2,61',0.0
Ligue Une,2021/2022,37.0,AS St. Etienne,Stade de Reims,1:2,1:1,12',0.0
Ligue Une,2021/2022,37.0,AS St. Etienne,Stade de Reims,1:2,0:1,2',0.0
Ligue Une,2021/2022,37.0,ES Troyes AC,RC Lens,1:3,1:3,71',0.0
Ligue Une,2021/2022,37.0,ES Troyes AC,RC Lens,1:3,1:2,45',0.0
Ligue Une,2021/2022,37.0,ES Troyes AC,RC Lens,1:3,1:1,42',0.0
Ligue Une,2021/2022,37.0,ES Troyes AC,RC Lens,1:3,1:0,14',0.0
Ligue Une,2021/2022,37.0,FC Metz,SCO Angers,1:0,1:0,50',0.0
Ligue Une,2021/2022,37.0,HSC Montpellier,Paris St. Germain,0:4,0:4,60',0.0
Ligue Une,2021/2022,37.0,HSC Montpellier,Paris St. Germain,0:4,0:3,26',0.0
Ligue Une,2021/2022,37.0,HSC Montpellier,Paris St. Germain,0:4,0:2,20',0.0
Ligue Une,2021/2022,37.0,HSC Montpellier,Paris St. Germain,0:4,0:1,6',0.0
Ligue Une,2021/2022,37.0,OGC Nizza,OSC Lille,1:3,1:3,94,1.0
Ligue Une,2021/2022,37.0,OGC Nizza,OSC Lille,1:3,1:2,61',0.0
Ligue Une,2021/2022,37.0,OGC Nizza,OSC Lille,1:3,1:1,52',0.0
Ligue Une,2021/2022,37.0,OGC Nizza,OSC Lille,1:3,1:0,31',0.0
Ligue Une,2021/2022,37.0,Olympique Lyon,FC Nantes,3:2,3:2,92,1.0
Ligue Une,2021/2022,37.0,Olympique Lyon,FC Nantes,3:2,3:1,85',0.0
Ligue Une,2021/2022,37.0,Olympique Lyon,FC Nantes,3:2,2:1,81',0.0
Ligue Une,2021/2022,37.0,Olympique Lyon,FC Nantes,3:2,2:0,78',0.0
Ligue Une,2021/2022,37.0,Olympique Lyon,FC Nantes,3:2,1:0,9',0.0
Ligue Une,2021/2022,37.0,Racing Straßburg,Clermont Foot,1:0,1:0,28',0.0
Ligue Une,2021/2022,37.0,Stade Rennes,Olympique Marseille,2:0,2:0,35',0.0
Ligue Une,2021/2022,37.0,Stade Rennes,Olympique Marseille,2:0,1:0,12',0.0
Ligue Une,2021/2022,38.0,Clermont Foot,Olympique Lyon,1:2,1:2,59',0.0
Ligue Une,2021/2022,38.0,Clermont Foot,Olympique Lyon,1:2,0:2,49',0.0
Ligue Une,2021/2022,38.0,Clermont Foot,Olympique Lyon,1:2,0:1,26',0.0
Ligue Une,2021/2022,38.0,FC Lorient,ES Troyes AC,1:1,1:1,85',0.0
Ligue Une,2021/2022,38.0,FC Lorient,ES Troyes AC,1:1,0:1,74',0.0
Ligue Une,2021/2022,38.0,FC Nantes,AS St. Etienne,1:1,1:1,79',0.0
Ligue Une,2021/2022,38.0,FC Nantes,AS St. Etienne,1:1,1:0,23',0.0
Ligue Une,2021/2022,38.0,OSC Lille,Stade Rennes,2:2,2:2,92,1.0
Ligue Une,2021/2022,38.0,OSC Lille,Stade Rennes,2:2,2:1,88',0.0
Ligue Une,2021/2022,38.0,OSC Lille,Stade Rennes,2:2,1:1,41',0.0
Ligue Une,2021/2022,38.0,OSC Lille,Stade Rennes,2:2,1:0,11',0.0
Ligue Une,2021/2022,38.0,Olympique Marseille,Racing Straßburg,4:0,4:0,92,1.0
Ligue Une,2021/2022,38.0,Olympique Marseille,Racing Straßburg,4:0,3:0,89',0.0
Ligue Une,2021/2022,38.0,Olympique Marseille,Racing Straßburg,4:0,2:0,73',0.0
Ligue Une,2021/2022,38.0,Olympique Marseille,Racing Straßburg,4:0,1:0,32',0.0
Ligue Une,2021/2022,38.0,Paris St. Germain,FC Metz,5:0,5:0,67',0.0
Ligue Une,2021/2022,38.0,Paris St. Germain,FC Metz,5:0,4:0,58',0.0
Ligue Une,2021/2022,38.0,Paris St. Germain,FC Metz,5:0,3:0,50',0.0
Ligue Une,2021/2022,38.0,Paris St. Germain,FC Metz,5:0,2:0,31',0.0
Ligue Une,2021/2022,38.0,Paris St. Germain,FC Metz,5:0,1:0,28',0.0
Ligue Une,2021/2022,38.0,RC Lens,AS Monaco,2:2,2:2,95,1.0
Ligue Une,2021/2022,38.0,RC Lens,AS Monaco,2:2,1:2,62',0.0
Ligue Une,2021/2022,38.0,RC Lens,AS Monaco,2:2,1:1,34',0.0
Ligue Une,2021/2022,38.0,RC Lens,AS Monaco,2:2,1:0,30',0.0
Ligue Une,2021/2022,38.0,SCO Angers,HSC Montpellier,2:0,2:0,67',0.0
Ligue Une,2021/2022,38.0,SCO Angers,HSC Montpellier,2:0,1:0,46,1.0
Ligue Une,2021/2022,38.0,Stade Brest,Girondins Bordeaux,2:4,2:4,75',0.0
Ligue Une,2021/2022,38.0,Stade Brest,Girondins Bordeaux,2:4,2:3,73',0.0
Ligue Une,2021/2022,38.0,Stade Brest,Girondins Bordeaux,2:4,2:2,34',0.0
Ligue Une,2021/2022,38.0,Stade Brest,Girondins Bordeaux,2:4,1:2,32',0.0
Ligue Une,2021/2022,38.0,Stade Brest,Girondins Bordeaux,2:4,1:1,16',0.0
Ligue Une,2021/2022,38.0,Stade Brest,Girondins Bordeaux,2:4,0:1,14',0.0
Ligue Une,2021/2022,38.0,Stade de Reims,OGC Nizza,1:0,2:3,82',0.0
Ligue Une,2021/2022,38.0,Stade de Reims,OGC Nizza,1:0,2:2,77',0.0
Ligue Une,2021/2022,38.0,Stade de Reims,OGC Nizza,1:0,2:1,75',0.0
Ligue Une,2021/2022,38.0,Stade de Reims,OGC Nizza,1:0,2:0,17',0.0
Ligue Une,2021/2022,38.0,Stade de Reims,OGC Nizza,1:0,1:0,9',0.0
Ligue Une,2021/2022,4.0,FC Nantes,Olympique Lyon,0:1,0:1,78',0.0
Ligue Une,2021/2022,4.0,OGC Nizza,Girondins Bordeaux,4:0,4:0,85',0.0
Ligue Une,2021/2022,4.0,OGC Nizza,Girondins Bordeaux,4:0,3:0,42',0.0
Ligue Une,2021/2022,4.0,OGC Nizza,Girondins Bordeaux,4:0,2:0,33',0.0
Ligue Une,2021/2022,4.0,OGC Nizza,Girondins Bordeaux,4:0,1:0,7',0.0
Ligue Une,2021/2022,4.0,Olympique Marseille,AS St. Etienne,3:1,3:1,68',0.0
Ligue Une,2021/2022,4.0,Olympique Marseille,AS St. Etienne,3:1,2:1,51',0.0
Ligue Une,2021/2022,4.0,Olympique Marseille,AS St. Etienne,3:1,1:1,32',0.0
Ligue Une,2021/2022,4.0,Olympique Marseille,AS St. Etienne,3:1,1:0,23',0.0
Ligue Une,2021/2022,4.0,ES Troyes AC,AS Monaco,1:2,1:2,58',0.0
Ligue Une,2021/2022,4.0,ES Troyes AC,AS Monaco,1:2,1:1,51',0.0
Ligue Une,2021/2022,4.0,ES Troyes AC,AS Monaco,1:2,0:1,40',0.0
Ligue Une,2021/2022,4.0,Clermont Foot,FC Metz,2:2,2:2,58',0.0
Ligue Une,2021/2022,4.0,Clermont Foot,FC Metz,2:2,1:2,35',0.0
Ligue Une,2021/2022,4.0,Clermont Foot,FC Metz,2:2,0:2,29',0.0
Ligue Une,2021/2022,4.0,Clermont Foot,FC Metz,2:2,0:1,10',0.0
Ligue Une,2021/2022,4.0,RC Lens,FC Lorient,2:2,2:2,70',0.0
Ligue Une,2021/2022,4.0,RC Lens,FC Lorient,2:2,1:2,35',0.0
Ligue Une,2021/2022,4.0,RC Lens,FC Lorient,2:2,1:1,27',0.0
Ligue Une,2021/2022,4.0,RC Lens,FC Lorient,2:2,1:0,24',0.0
Ligue Une,2021/2022,4.0,Racing Straßburg,Stade Brest,3:1,3:1,84',0.0
Ligue Une,2021/2022,4.0,Racing Straßburg,Stade Brest,3:1,2:1,42',0.0
Ligue Une,2021/2022,4.0,Racing Straßburg,Stade Brest,3:1,1:1,26',0.0
Ligue Une,2021/2022,4.0,Racing Straßburg,Stade Brest,3:1,1:0,24',0.0
Ligue Une,2021/2022,4.0,SCO Angers,Stade Rennes,2:0,2:0,88',0.0
Ligue Une,2021/2022,4.0,SCO Angers,Stade Rennes,2:0,1:0,57',0.0
Ligue Une,2021/2022,4.0,OSC Lille,HSC Montpellier,2:1,2:1,73',0.0
Ligue Une,2021/2022,4.0,OSC Lille,HSC Montpellier,2:1,1:1,73',0.0
Ligue Une,2021/2022,4.0,OSC Lille,HSC Montpellier,2:1,1:0,57',0.0
Ligue Une,2021/2022,4.0,OSC Lille,HSC Montpellier,2:1,1:0,49,1.0
Ligue Une,2021/2022,4.0,Stade de Reims,Paris St. Germain,0:2,0:2,63',0.0
Ligue Une,2021/2022,4.0,Stade de Reims,Paris St. Germain,0:2,0:1,16',0.0
Ligue Une,2021/2022,5.0,FC Lorient,OSC Lille,2:1,2:1,87',0.0
Ligue Une,2021/2022,5.0,FC Lorient,OSC Lille,2:1,1:1,25',0.0
Ligue Une,2021/2022,5.0,FC Lorient,OSC Lille,2:1,1:0,7',0.0
Ligue Une,2021/2022,5.0,Paris St. Germain,Clermont Foot,4:0,4:0,65',0.0
Ligue Une,2021/2022,5.0,Paris St. Germain,Clermont Foot,4:0,3:0,55',0.0
Ligue Une,2021/2022,5.0,Paris St. Germain,Clermont Foot,4:0,2:0,31',0.0
Ligue Une,2021/2022,5.0,Paris St. Germain,Clermont Foot,4:0,1:0,20',0.0
Ligue Une,2021/2022,5.0,AS Monaco,Olympique Marseille,0:2,0:2,60',0.0
Ligue Une,2021/2022,5.0,AS Monaco,Olympique Marseille,0:2,0:1,37',0.0
Ligue Une,2021/2022,5.0,HSC Montpellier,AS St. Etienne,2:0,2:0,62',0.0
Ligue Une,2021/2022,5.0,HSC Montpellier,AS St. Etienne,2:0,1:0,32',0.0
Ligue Une,2021/2022,5.0,FC Metz,ES Troyes AC,0:2,0:2,84',0.0
Ligue Une,2021/2022,5.0,FC Metz,ES Troyes AC,0:2,0:1,50',0.0
Ligue Une,2021/2022,5.0,Girondins Bordeaux,RC Lens,2:3,2:3,96,1.0
Ligue Une,2021/2022,5.0,Girondins Bordeaux,RC Lens,2:3,2:2,88',0.0
Ligue Une,2021/2022,5.0,Girondins Bordeaux,RC Lens,2:3,1:2,60',0.0
Ligue Une,2021/2022,5.0,Girondins Bordeaux,RC Lens,2:3,0:2,43',0.0
Ligue Une,2021/2022,5.0,Girondins Bordeaux,RC Lens,2:3,0:1,39',0.0
Ligue Une,2021/2022,5.0,Stade Brest,SCO Angers,1:1,1:1,78',0.0
Ligue Une,2021/2022,5.0,Stade Brest,SCO Angers,1:1,1:0,77',0.0
Ligue Une,2021/2022,5.0,Stade Rennes,Stade de Reims,0:2,0:2,67',0.0
Ligue Une,2021/2022,5.0,Stade Rennes,Stade de Reims,0:2,0:2,67',0.0
Ligue Une,2021/2022,5.0,Stade Rennes,Stade de Reims,0:2,0:1,26',0.0
Ligue Une,2021/2022,5.0,FC Nantes,OGC Nizza,0:2,0:2,80',0.0
Ligue Une,2021/2022,5.0,FC Nantes,OGC Nizza,0:2,0:1,75',0.0
Ligue Une,2021/2022,5.0,Olympique Lyon,Racing Straßburg,3:1,3:1,96,1.0
Ligue Une,2021/2022,5.0,Olympique Lyon,Racing Straßburg,3:1,3:0,87',0.0
Ligue Une,2021/2022,5.0,Olympique Lyon,Racing Straßburg,3:1,2:0,64',0.0
Ligue Une,2021/2022,5.0,Olympique Lyon,Racing Straßburg,3:1,1:0,8',0.0
Ligue Une,2021/2022,6.0,Racing Straßburg,FC Metz,1:0,3:0,40',0.0
Ligue Une,2021/2022,6.0,Racing Straßburg,FC Metz,1:0,2:0,26',0.0
Ligue Une,2021/2022,6.0,Racing Straßburg,FC Metz,1:0,1:0,6',0.0
Ligue Une,2021/2022,6.0,RC Lens,OSC Lille,1:0,1:0,74',0.0
Ligue Une,2021/2022,6.0,AS St. Etienne,Girondins Bordeaux,1:2,1:2,80',0.0
Ligue Une,2021/2022,6.0,AS St. Etienne,Girondins Bordeaux,1:2,1:1,73',0.0
Ligue Une,2021/2022,6.0,AS St. Etienne,Girondins Bordeaux,1:2,0:1,7',0.0
Ligue Une,2021/2022,6.0,OGC Nizza,AS Monaco,2:2,2:2,77',0.0
Ligue Une,2021/2022,6.0,OGC Nizza,AS Monaco,2:2,2:1,73',0.0
Ligue Une,2021/2022,6.0,OGC Nizza,AS Monaco,2:2,1:1,51',0.0
Ligue Une,2021/2022,6.0,OGC Nizza,AS Monaco,2:2,0:1,39',0.0
Ligue Une,2021/2022,6.0,Clermont Foot,Stade Brest,1:1,1:1,65',0.0
Ligue Une,2021/2022,6.0,Clermont Foot,Stade Brest,1:1,0:1,52',0.0
Ligue Une,2021/2022,6.0,ES Troyes AC,HSC Montpellier,1:1,1:1,87',0.0
Ligue Une,2021/2022,6.0,ES Troyes AC,HSC Montpellier,1:1,1:0,79',0.0
Ligue Une,2021/2022,6.0,SCO Angers,FC Nantes,1:4,1:4,79',0.0
Ligue Une,2021/2022,6.0,SCO Angers,FC Nantes,1:4,1:3,23',0.0
Ligue Une,2021/2022,6.0,SCO Angers,FC Nantes,1:4,1:2,10',0.0
Ligue Une,2021/2022,6.0,SCO Angers,FC Nantes,1:4,0:2,6',0.0
Ligue Une,2021/2022,6.0,SCO Angers,FC Nantes,1:4,0:1,3',0.0
Ligue Une,2021/2022,6.0,Olympique Marseille,Stade Rennes,2:0,2:0,71',0.0
Ligue Une,2021/2022,6.0,Olympique Marseille,Stade Rennes,2:0,1:0,48',0.0
Ligue Une,2021/2022,6.0,Paris St. Germain,Olympique Lyon,2:1,2:1,93,1.0
Ligue Une,2021/2022,6.0,Paris St. Germain,Olympique Lyon,2:1,1:1,66',0.0
Ligue Une,2021/2022,6.0,Paris St. Germain,Olympique Lyon,2:1,0:1,54',0.0
Ligue Une,2021/2022,7.0,AS Monaco,AS St. Etienne,3:1,3:1,86',0.0
Ligue Une,2021/2022,7.0,AS Monaco,AS St. Etienne,3:1,2:1,62',0.0
Ligue Une,2021/2022,7.0,AS Monaco,AS St. Etienne,3:1,1:1,41',0.0
Ligue Une,2021/2022,7.0,AS Monaco,AS St. Etienne,3:1,1:0,33',0.0
Ligue Une,2021/2022,7.0,FC Nantes,Stade Brest,3:1,3:1,67',0.0
Ligue Une,2021/2022,7.0,FC Nantes,Stade Brest,3:1,3:0,58',0.0
Ligue Une,2021/2022,7.0,FC Nantes,Stade Brest,3:1,2:0,55',0.0
Ligue Une,2021/2022,7.0,FC Nantes,Stade Brest,3:1,1:0,27',0.0
Ligue Une,2021/2022,7.0,HSC Montpellier,Girondins Bordeaux,3:3,3:3,85',0.0
Ligue Une,2021/2022,7.0,HSC Montpellier,Girondins Bordeaux,3:3,3:2,71',0.0
Ligue Une,2021/2022,7.0,HSC Montpellier,Girondins Bordeaux,3:3,2:2,50',0.0
Ligue Une,2021/2022,7.0,HSC Montpellier,Girondins Bordeaux,3:3,1:2,29',0.0
Ligue Une,2021/2022,7.0,HSC Montpellier,Girondins Bordeaux,3:3,1:1,18',0.0
Ligue Une,2021/2022,7.0,HSC Montpellier,Girondins Bordeaux,3:3,1:0,11',0.0
Ligue Une,2021/2022,7.0,OSC Lille,Stade de Reims,2:1,2:1,74',0.0
Ligue Une,2021/2022,7.0,OSC Lille,Stade de Reims,2:1,2:0,43',0.0
Ligue Une,2021/2022,7.0,OSC Lille,Stade de Reims,2:1,1:0,31',0.0
Ligue Une,2021/2022,7.0,Stade Rennes,Clermont Foot,6:0,6:0,77',0.0
Ligue Une,2021/2022,7.0,Stade Rennes,Clermont Foot,6:0,5:0,64',0.0
Ligue Une,2021/2022,7.0,Stade Rennes,Clermont Foot,6:0,4:0,57',0.0
Ligue Une,2021/2022,7.0,Stade Rennes,Clermont Foot,6:0,4:0,57',0.0
Ligue Une,2021/2022,7.0,Stade Rennes,Clermont Foot,6:0,3:0,55',0.0
Ligue Une,2021/2022,7.0,Stade Rennes,Clermont Foot,6:0,3:0,55',0.0
Ligue Une,2021/2022,7.0,Stade Rennes,Clermont Foot,6:0,2:0,36',0.0
Ligue Une,2021/2022,7.0,Stade Rennes,Clermont Foot,6:0,1:0,32',0.0
Ligue Une,2021/2022,7.0,FC Lorient,OGC Nizza,1:0,1:0,69',0.0
Ligue Une,2021/2022,7.0,FC Metz,Paris St. Germain,1:2,1:2,95,1.0
Ligue Une,2021/2022,7.0,FC Metz,Paris St. Germain,1:2,1:1,91,1.0
Ligue Une,2021/2022,7.0,FC Metz,Paris St. Germain,1:2,0:1,39',0.0
Ligue Une,2021/2022,7.0,Olympique Lyon,ES Troyes AC,3:1,3:1,87',0.0
Ligue Une,2021/2022,7.0,Olympique Lyon,ES Troyes AC,3:1,2:1,72',0.0
Ligue Une,2021/2022,7.0,Olympique Lyon,ES Troyes AC,3:1,1:1,48',0.0
Ligue Une,2021/2022,7.0,Olympique Lyon,ES Troyes AC,3:1,0:1,45',0.0
Ligue Une,2021/2022,7.0,RC Lens,Racing Straßburg,0:1,0:1,67',0.0
Ligue Une,2021/2022,8.0,AS St. Etienne,OGC Nizza,0:3,0:3,83',0.0
Ligue Une,2021/2022,8.0,AS St. Etienne,OGC Nizza,0:3,0:2,54',0.0
Ligue Une,2021/2022,8.0,AS St. Etienne,OGC Nizza,0:3,0:1,15',0.0
Ligue Une,2021/2022,8.0,Racing Straßburg,OSC Lille,1:2,1:2,79',0.0
Ligue Une,2021/2022,8.0,Racing Straßburg,OSC Lille,1:2,0:2,75',0.0
Ligue Une,2021/2022,8.0,Racing Straßburg,OSC Lille,1:2,0:1,57',0.0
Ligue Une,2021/2022,8.0,Olympique Lyon,FC Lorient,1:1,1:1,50',0.0
Ligue Une,2021/2022,8.0,Olympique Lyon,FC Lorient,1:1,0:1,20',0.0
Ligue Une,2021/2022,8.0,Paris St. Germain,HSC Montpellier,2:0,2:0,89',0.0
Ligue Une,2021/2022,8.0,Paris St. Germain,HSC Montpellier,2:0,1:0,14',0.0
Ligue Une,2021/2022,8.0,Girondins Bordeaux,Stade Rennes,1:1,1:1,88',0.0
Ligue Une,2021/2022,8.0,Girondins Bordeaux,Stade Rennes,1:1,0:1,56',0.0
Ligue Une,2021/2022,8.0,ES Troyes AC,SCO Angers,1:1,1:1,93,1.0
Ligue Une,2021/2022,8.0,ES Troyes AC,SCO Angers,1:1,1:0,65',0.0
Ligue Une,2021/2022,8.0,Stade Brest,FC Metz,1:2,1:2,73',0.0
Ligue Une,2021/2022,8.0,Stade Brest,FC Metz,1:2,1:1,68',0.0
Ligue Une,2021/2022,8.0,Stade Brest,FC Metz,1:2,0:1,26',0.0
Ligue Une,2021/2022,8.0,Stade de Reims,FC Nantes,3:1,3:1,78',0.0
Ligue Une,2021/2022,8.0,Stade de Reims,FC Nantes,3:1,2:1,72',0.0
Ligue Une,2021/2022,8.0,Stade de Reims,FC Nantes,3:1,1:1,62',0.0
Ligue Une,2021/2022,8.0,Stade de Reims,FC Nantes,3:1,1:0,51',0.0
Ligue Une,2021/2022,8.0,Clermont Foot,AS Monaco,1:3,1:3,91,1.0
Ligue Une,2021/2022,8.0,Clermont Foot,AS Monaco,1:3,1:2,48',0.0
Ligue Une,2021/2022,8.0,Clermont Foot,AS Monaco,1:3,1:1,25',0.0
Ligue Une,2021/2022,8.0,Clermont Foot,AS Monaco,1:3,1:0,7',0.0
Ligue Une,2021/2022,8.0,Olympique Marseille,RC Lens,0:1,2:3,71',0.0
Ligue Une,2021/2022,8.0,Olympique Marseille,RC Lens,0:1,2:2,48,1.0
Ligue Une,2021/2022,8.0,Olympique Marseille,RC Lens,0:1,1:2,33',0.0
Ligue Une,2021/2022,8.0,Olympique Marseille,RC Lens,0:1,0:2,27',0.0
Ligue Une,2021/2022,8.0,Olympique Marseille,RC Lens,0:1,0:1,9',0.0
Ligue Une,2021/2022,9.0,RC Lens,Stade de Reims,2:0,2:0,52',0.0
Ligue Une,2021/2022,9.0,RC Lens,Stade de Reims,2:0,1:0,46,1.0
Ligue Une,2021/2022,9.0,HSC Montpellier,Racing Straßburg,1:1,1:1,28',0.0
Ligue Une,2021/2022,9.0,HSC Montpellier,Racing Straßburg,1:1,1:0,12',0.0
Ligue Une,2021/2022,9.0,OGC Nizza,Stade Brest,2:1,2:1,92,1.0
Ligue Une,2021/2022,9.0,OGC Nizza,Stade Brest,2:1,2:0,61',0.0
Ligue Une,2021/2022,9.0,OGC Nizza,Stade Brest,2:1,1:0,45',0.0
Ligue Une,2021/2022,9.0,Stade Rennes,Paris St. Germain,2:0,2:0,46',0.0
Ligue Une,2021/2022,9.0,Stade Rennes,Paris St. Germain,2:0,1:0,45',0.0
Ligue Une,2021/2022,9.0,AS Monaco,Girondins Bordeaux,3:0,3:0,64',0.0
Ligue Une,2021/2022,9.0,AS Monaco,Girondins Bordeaux,3:0,2:0,48',0.0
Ligue Une,2021/2022,9.0,AS Monaco,Girondins Bordeaux,3:0,1:0,35',0.0
Ligue Une,2021/2022,9.0,FC Lorient,Clermont Foot,1:1,1:1,54',0.0
Ligue Une,2021/2022,9.0,FC Lorient,Clermont Foot,1:1,0:1,15',0.0
Ligue Une,2021/2022,9.0,FC Nantes,ES Troyes AC,2:0,2:0,69',0.0
Ligue Une,2021/2022,9.0,FC Nantes,ES Troyes AC,2:0,1:0,58',0.0
Ligue Une,2021/2022,9.0,SCO Angers,FC Metz,3:2,3:2,92,1.0
Ligue Une,2021/2022,9.0,SCO Angers,FC Metz,3:2,2:2,65',0.0
Ligue Une,2021/2022,9.0,SCO Angers,FC Metz,3:2,1:2,58',0.0
Ligue Une,2021/2022,9.0,SCO Angers,FC Metz,3:2,1:1,53',0.0
Ligue Une,2021/2022,9.0,SCO Angers,FC Metz,3:2,0:1,10',0.0
Ligue Une,2021/2022,9.0,OSC Lille,Olympique Marseille,2:0,2:0,95,1.0
Ligue Une,2021/2022,9.0,OSC Lille,Olympique Marseille,2:0,1:0,77',0.0
Ligue Une,2021/2022,9.0,AS St. Etienne,Olympique Lyon,1:1,1:1,95,1.0
Ligue Une,2021/2022,9.0,AS St. Etienne,Olympique Lyon,1:1,0:1,74',0.0
Ligue Une,2022/2023,1.0,Olympique Lyon,Ajaccio A.C.,2:1,2:1,48,1.0
Ligue Une,2022/2023,1.0,Olympique Lyon,Ajaccio A.C.,2:1,2:0,31',0.0
Ligue Une,2022/2023,1.0,Olympique Lyon,Ajaccio A.C.,2:1,1:0,27',0.0
Ligue Une,2022/2023,1.0,Racing Straßburg,AS Monaco,1:2,1:2,65',0.0
Ligue Une,2022/2023,1.0,Racing Straßburg,AS Monaco,1:2,0:2,53',0.0
Ligue Une,2022/2023,1.0,Racing Straßburg,AS Monaco,1:2,0:1,43',0.0
Ligue Une,2022/2023,1.0,Clermont Foot,Paris St. Germain,0:1,0:5,86',0.0
Ligue Une,2022/2023,1.0,Clermont Foot,Paris St. Germain,0:1,0:4,80',0.0
Ligue Une,2022/2023,1.0,Clermont Foot,Paris St. Germain,0:1,0:3,38',0.0
Ligue Une,2022/2023,1.0,Clermont Foot,Paris St. Germain,0:1,0:2,26',0.0
Ligue Une,2022/2023,1.0,Clermont Foot,Paris St. Germain,0:1,0:1,9',0.0
Ligue Une,2022/2023,1.0,FC Toulouse,OGC Nizza,1:1,1:1,78',0.0
